,Fig_Name,Label
813,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_04-04-20_05-05-20_1d_Oct-15-2022.png,-1.0
814,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_05-05-20_06-05-20_1d_Oct-15-2022.png,1.0
815,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_06-05-20_07-06-20_1d_Oct-15-2022.png,-1.0
816,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_07-06-20_08-06-20_1d_Oct-15-2022.png,-1.0
817,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_08-06-20_09-06-20_1d_Oct-15-2022.png,1.0
818,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_09-06-20_10-07-20_1d_Oct-15-2022.png,1.0
819,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_10-07-20_11-07-20_1d_Oct-15-2022.png,1.0
820,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_11-07-20_12-08-20_1d_Oct-15-2022.png,1.0
821,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_12-08-20_01-08-21_1d_Oct-15-2022.png,1.0
822,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_01-08-21_02-08-21_1d_Oct-15-2022.png,1.0
823,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_02-08-21_03-11-21_1d_Oct-15-2022.png,1.0
824,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_03-11-21_04-11-21_1d_Oct-15-2022.png,1.0
825,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_04-11-21_05-12-21_1d_Oct-15-2022.png,1.0
826,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_05-12-21_06-12-21_1d_Oct-15-2022.png,-1.0
827,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_06-12-21_07-13-21_1d_Oct-15-2022.png,1.0
828,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_07-13-21_08-13-21_1d_Oct-15-2022.png,1.0
829,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_08-13-21_09-13-21_1d_Oct-15-2022.png,-1.0
830,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_09-13-21_10-14-21_1d_Oct-15-2022.png,-1.0
831,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_10-14-21_11-14-21_1d_Oct-15-2022.png,-1.0
832,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_11-14-21_12-15-21_1d_Oct-15-2022.png,-1.0
833,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_12-15-21_01-15-22_1d_Oct-15-2022.png,1.0
834,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_01-15-22_02-15-22_1d_Oct-15-2022.png,1.0
835,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_02-15-22_03-18-22_1d_Oct-15-2022.png,-1.0
836,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_03-18-22_04-18-22_1d_Oct-15-2022.png,-1.0
837,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_04-18-22_05-19-22_1d_Oct-15-2022.png,-1.0
838,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_05-19-22_06-19-22_1d_Oct-15-2022.png,-1.0
839,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_06-19-22_07-20-22_1d_Oct-15-2022.png,1.0
840,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_07-20-22_08-20-22_1d_Oct-15-2022.png,1.0
841,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/JPM_08-20-22_09-20-22_1d_Oct-15-2022.png,1.0
842,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_10-01-19_11-01-19_1d_Oct-15-2022.png,-1.0
843,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_11-01-19_12-02-19_1d_Oct-15-2022.png,1.0
844,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_12-02-19_01-02-20_1d_Oct-15-2022.png,-1.0
845,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_01-02-20_02-02-20_1d_Oct-15-2022.png,1.0
846,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_02-02-20_03-04-20_1d_Oct-15-2022.png,-1.0
847,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_03-04-20_04-04-20_1d_Oct-15-2022.png,1.0
848,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_04-04-20_05-05-20_1d_Oct-15-2022.png,1.0
849,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_05-05-20_06-05-20_1d_Oct-15-2022.png,1.0
850,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_06-05-20_07-06-20_1d_Oct-15-2022.png,1.0
851,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_07-06-20_08-06-20_1d_Oct-15-2022.png,1.0
852,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_08-06-20_09-06-20_1d_Oct-15-2022.png,1.0
853,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_09-06-20_10-07-20_1d_Oct-15-2022.png,1.0
854,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_10-07-20_11-07-20_1d_Oct-15-2022.png,-1.0
855,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_11-07-20_12-08-20_1d_Oct-15-2022.png,1.0
856,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_12-08-20_01-08-21_1d_Oct-15-2022.png,1.0
857,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_01-08-21_02-08-21_1d_Oct-15-2022.png,1.0
858,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_02-08-21_03-11-21_1d_Oct-15-2022.png,1.0
859,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_03-11-21_04-11-21_1d_Oct-15-2022.png,1.0
860,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_04-11-21_05-12-21_1d_Oct-15-2022.png,-1.0
861,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_05-12-21_06-12-21_1d_Oct-15-2022.png,-1.0
862,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_06-12-21_07-13-21_1d_Oct-15-2022.png,-1.0
863,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_07-13-21_08-13-21_1d_Oct-15-2022.png,-1.0
864,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_08-13-21_09-13-21_1d_Oct-15-2022.png,-1.0
865,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_09-13-21_10-14-21_1d_Oct-15-2022.png,-1.0
866,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_10-14-21_11-14-21_1d_Oct-15-2022.png,1.0
867,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_11-14-21_12-15-21_1d_Oct-15-2022.png,1.0
868,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_12-15-21_01-15-22_1d_Oct-15-2022.png,1.0
869,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_01-15-22_02-15-22_1d_Oct-15-2022.png,-1.0
870,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_02-15-22_03-18-22_1d_Oct-15-2022.png,-1.0
871,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_03-18-22_04-18-22_1d_Oct-15-2022.png,-1.0
872,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_04-18-22_05-19-22_1d_Oct-15-2022.png,-1.0
873,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_05-19-22_06-19-22_1d_Oct-15-2022.png,-1.0
874,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_06-19-22_07-20-22_1d_Oct-15-2022.png,1.0
875,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_07-20-22_08-20-22_1d_Oct-15-2022.png,1.0
876,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/MA_08-20-22_09-20-22_1d_Oct-15-2022.png,-1.0
877,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_10-01-19_11-01-19_1d_Oct-15-2022.png,1.0
878,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_11-01-19_12-02-19_1d_Oct-15-2022.png,1.0
879,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_12-02-19_01-02-20_1d_Oct-15-2022.png,-1.0
880,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_01-02-20_02-02-20_1d_Oct-15-2022.png,-1.0
881,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_02-02-20_03-04-20_1d_Oct-15-2022.png,-1.0
882,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_03-04-20_04-04-20_1d_Oct-15-2022.png,-1.0
883,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_04-04-20_05-05-20_1d_Oct-15-2022.png,-1.0
884,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_05-05-20_06-05-20_1d_Oct-15-2022.png,1.0
885,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_06-05-20_07-06-20_1d_Oct-15-2022.png,1.0
886,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_07-06-20_08-06-20_1d_Oct-15-2022.png,1.0
887,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_08-06-20_09-06-20_1d_Oct-15-2022.png,1.0
888,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_09-06-20_10-07-20_1d_Oct-15-2022.png,1.0
889,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_10-07-20_11-07-20_1d_Oct-15-2022.png,1.0
890,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_11-07-20_12-08-20_1d_Oct-15-2022.png,-1.0
891,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_12-08-20_01-08-21_1d_Oct-15-2022.png,1.0
892,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_01-08-21_02-08-21_1d_Oct-15-2022.png,-1.0
893,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_02-08-21_03-11-21_1d_Oct-15-2022.png,-1.0
894,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_03-11-21_04-11-21_1d_Oct-15-2022.png,1.0
895,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_04-11-21_05-12-21_1d_Oct-15-2022.png,1.0
896,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_05-12-21_06-12-21_1d_Oct-15-2022.png,-1.0
897,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_06-12-21_07-13-21_1d_Oct-15-2022.png,1.0
898,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_07-13-21_08-13-21_1d_Oct-15-2022.png,1.0
899,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_08-13-21_09-13-21_1d_Oct-15-2022.png,1.0
900,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_09-13-21_10-14-21_1d_Oct-15-2022.png,1.0
901,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_10-14-21_11-14-21_1d_Oct-15-2022.png,1.0
902,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_11-14-21_12-15-21_1d_Oct-15-2022.png,1.0
903,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_12-15-21_01-15-22_1d_Oct-15-2022.png,-1.0
904,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_01-15-22_02-15-22_1d_Oct-15-2022.png,-1.0
905,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_02-15-22_03-18-22_1d_Oct-15-2022.png,-1.0
906,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_03-18-22_04-18-22_1d_Oct-15-2022.png,1.0
907,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_04-18-22_05-19-22_1d_Oct-15-2022.png,-1.0
908,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_05-19-22_06-19-22_1d_Oct-15-2022.png,-1.0
909,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_06-19-22_07-20-22_1d_Oct-15-2022.png,-1.0
910,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_07-20-22_08-20-22_1d_Oct-15-2022.png,1.0
911,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/PG_08-20-22_09-20-22_1d_Oct-15-2022.png,-1.0
912,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_10-01-19_11-01-19_1d_Oct-15-2022.png,1.0
913,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_11-01-19_12-02-19_1d_Oct-15-2022.png,1.0
914,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_12-02-19_01-02-20_1d_Oct-15-2022.png,-1.0
915,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_01-02-20_02-02-20_1d_Oct-15-2022.png,-1.0
916,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_02-02-20_03-04-20_1d_Oct-15-2022.png,-1.0
917,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_03-04-20_04-04-20_1d_Oct-15-2022.png,1.0
918,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_04-04-20_05-05-20_1d_Oct-15-2022.png,-1.0
919,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_05-05-20_06-05-20_1d_Oct-15-2022.png,-1.0
920,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_06-05-20_07-06-20_1d_Oct-15-2022.png,1.0
921,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_07-06-20_08-06-20_1d_Oct-15-2022.png,-1.0
922,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_08-06-20_09-06-20_1d_Oct-15-2022.png,-1.0
923,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_09-06-20_10-07-20_1d_Oct-15-2022.png,-1.0
924,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_10-07-20_11-07-20_1d_Oct-15-2022.png,1.0
925,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_11-07-20_12-08-20_1d_Oct-15-2022.png,1.0
926,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_12-08-20_01-08-21_1d_Oct-15-2022.png,1.0
927,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_01-08-21_02-08-21_1d_Oct-15-2022.png,-1.0
928,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_02-08-21_03-11-21_1d_Oct-15-2022.png,1.0
929,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_03-11-21_04-11-21_1d_Oct-15-2022.png,1.0
930,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_04-11-21_05-12-21_1d_Oct-15-2022.png,1.0
931,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_05-12-21_06-12-21_1d_Oct-15-2022.png,1.0
932,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_06-12-21_07-13-21_1d_Oct-15-2022.png,1.0
933,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_07-13-21_08-13-21_1d_Oct-15-2022.png,-1.0
934,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_08-13-21_09-13-21_1d_Oct-15-2022.png,-1.0
935,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_09-13-21_10-14-21_1d_Oct-15-2022.png,1.0
936,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_10-14-21_11-14-21_1d_Oct-15-2022.png,1.0
937,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_11-14-21_12-15-21_1d_Oct-15-2022.png,1.0
938,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_12-15-21_01-15-22_1d_Oct-15-2022.png,-1.0
939,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_01-15-22_02-15-22_1d_Oct-15-2022.png,1.0
940,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_02-15-22_03-18-22_1d_Oct-15-2022.png,1.0
941,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_03-18-22_04-18-22_1d_Oct-15-2022.png,-1.0
942,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_04-18-22_05-19-22_1d_Oct-15-2022.png,1.0
943,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_05-19-22_06-19-22_1d_Oct-15-2022.png,-1.0
944,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_06-19-22_07-20-22_1d_Oct-15-2022.png,-1.0
945,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_07-20-22_08-20-22_1d_Oct-15-2022.png,-1.0
946,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ABBV_08-20-22_09-20-22_1d_Oct-15-2022.png,1.0
947,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_10-01-19_11-01-19_1d_Oct-15-2022.png,1.0
948,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_11-01-19_12-02-19_1d_Oct-15-2022.png,1.0
949,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_12-02-19_01-02-20_1d_Oct-15-2022.png,1.0
950,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_01-02-20_02-02-20_1d_Oct-15-2022.png,-1.0
951,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_02-02-20_03-04-20_1d_Oct-15-2022.png,-1.0
952,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_03-04-20_04-04-20_1d_Oct-15-2022.png,1.0
953,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_04-04-20_05-05-20_1d_Oct-15-2022.png,-1.0
954,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_05-05-20_06-05-20_1d_Oct-15-2022.png,-1.0
955,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_06-05-20_07-06-20_1d_Oct-15-2022.png,1.0
956,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_07-06-20_08-06-20_1d_Oct-15-2022.png,1.0
957,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_08-06-20_09-06-20_1d_Oct-15-2022.png,1.0
958,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_09-06-20_10-07-20_1d_Oct-15-2022.png,1.0
959,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_10-07-20_11-07-20_1d_Oct-15-2022.png,1.0
960,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_11-07-20_12-08-20_1d_Oct-15-2022.png,1.0
961,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_12-08-20_01-08-21_1d_Oct-15-2022.png,-1.0
962,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_01-08-21_02-08-21_1d_Oct-15-2022.png,-1.0
963,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_02-08-21_03-11-21_1d_Oct-15-2022.png,-1.0
964,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_03-11-21_04-11-21_1d_Oct-15-2022.png,1.0
965,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_04-11-21_05-12-21_1d_Oct-15-2022.png,-1.0
966,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_05-12-21_06-12-21_1d_Oct-15-2022.png,1.0
967,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_06-12-21_07-13-21_1d_Oct-15-2022.png,1.0
968,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_07-13-21_08-13-21_1d_Oct-15-2022.png,1.0
969,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_08-13-21_09-13-21_1d_Oct-15-2022.png,1.0
970,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_09-13-21_10-14-21_1d_Oct-15-2022.png,-1.0
971,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_10-14-21_11-14-21_1d_Oct-15-2022.png,1.0
972,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_11-14-21_12-15-21_1d_Oct-15-2022.png,-1.0
973,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_12-15-21_01-15-22_1d_Oct-15-2022.png,-1.0
974,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_01-15-22_02-15-22_1d_Oct-15-2022.png,1.0
975,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_02-15-22_03-18-22_1d_Oct-15-2022.png,1.0
976,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_03-18-22_04-18-22_1d_Oct-15-2022.png,-1.0
977,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_04-18-22_05-19-22_1d_Oct-15-2022.png,-1.0
978,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_05-19-22_06-19-22_1d_Oct-15-2022.png,-1.0
979,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_06-19-22_07-20-22_1d_Oct-15-2022.png,1.0
980,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_07-20-22_08-20-22_1d_Oct-15-2022.png,-1.0
981,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/NVDA_08-20-22_09-20-22_1d_Oct-15-2022.png,-1.0
982,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ITA_10-01-19_11-01-19_1d_Oct-15-2022.png,-1.0
983,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ITA_11-01-19_12-02-19_1d_Oct-15-2022.png,1.0
984,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ITA_12-02-19_01-02-20_1d_Oct-15-2022.png,-1.0
985,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ITA_01-02-20_02-02-20_1d_Oct-15-2022.png,-1.0
986,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ITA_02-02-20_03-04-20_1d_Oct-15-2022.png,-1.0
987,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ITA_03-04-20_04-04-20_1d_Oct-15-2022.png,1.0
988,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ITA_04-04-20_05-05-20_1d_Oct-15-2022.png,-1.0
989,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ITA_05-05-20_06-05-20_1d_Oct-15-2022.png,1.0
990,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ITA_06-05-20_07-06-20_1d_Oct-15-2022.png,-1.0
991,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ITA_07-06-20_08-06-20_1d_Oct-15-2022.png,-1.0
992,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ITA_08-06-20_09-06-20_1d_Oct-15-2022.png,1.0
993,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ITA_09-06-20_10-07-20_1d_Oct-15-2022.png,1.0
994,/Users/lucasmolter/Documents/Cornell/Courses/Projectz/ProjectZ/dataset/ITA_10-07-20_11-07-20_1d_Oct-15-2022.png,1.0
